Region;Comuna;Codigo_comuna;Fec;Fecha;Clave;Casos_Diarios;Casos_Acumulados;Muertes;Casos_Activos;Recuperados;Recuperados_Diarios;Dia;Fallecidos_Diarios;on-off;Max_Dia
Metropolitana;San_Jose_de_Maipo;13203;10;43902;1320343902;0;0;0;0;0;0;0;0;OFF;30
Los_Lagos;San_Juan_de_La_Costa;10306;10;43902;1030643902;0;0;0;0;0;0;0;0;OFF;36
Metropolitana;San_Miguel;13130;10;43902;1313043902;0;0;0;0;0;0;0;0;OFF;54
Nuble;San_Nicolas;16305;10;43902;1630543902;0;0;0;0;0;0;0;0;OFF;39
Los_Lagos;San_Pablo;10307;10;43902;1030743902;0;0;0;0;0;0;0;0;OFF;44
Metropolitana;San_Pedro;13505;10;43902;1350543902;0;0;0;0;0;0;0;0;OFF;20
Antofagasta;San_Pedro_de_Atacama;2203;10;43902;220343902;0;0;0;0;0;0;0;0;OFF;42
Biobio;San_Pedro_de_la_Paz;8108;10;43902;810843902;0;0;0;0;0;0;0;0;OFF;53
Maule;San_Rafael;7110;10;43902;711043902;0;0;0;0;0;0;0;0;OFF;37
Metropolitana;San_Ramon;13131;10;43902;1313143902;0;0;0;0;0;0;0;0;OFF;41
Biobio;San_Rosendo;8310;10;43902;831043902;0;0;0;0;0;0;0;0;OFF;0
O_Higgins;San_Vicente;6117;10;43902;611743902;0;0;0;0;0;0;0;0;OFF;39
Biobio;Santa_Barbara;8311;10;43902;831143902;0;0;0;0;0;0;0;0;OFF;42
O_Higgins;Santa_Cruz;6310;10;43902;631043902;0;0;0;0;0;0;0;0;OFF;36
Biobio;Santa_Juana;8109;10;43902;810943902;0;0;0;0;0;0;0;0;OFF;22
Valparaiso;Santa_Maria;5706;10;43902;570643902;0;0;0;0;0;0;0;0;OFF;42
Metropolitana;Santiago;13101;10;43902;1310143902;0;0;0;0;0;0;0;0;OFF;57
Valparaiso;Santo_Domingo;5606;10;43902;560643902;0;0;0;0;0;0;0;0;OFF;51
Antofagasta;Sierra_Gorda;2103;10;43902;210343902;0;0;0;0;0;0;0;0;OFF;3
Metropolitana;Talagante;13601;10;43902;1360143902;0;0;0;0;0;0;0;0;OFF;48
Maule;Talca;7101;10;43902;710143902;0;6;0;6;0;0;10;0;ON;68
Biobio;Talcahuano;8110;10;43902;811043902;0;0;0;0;0;0;0;0;OFF;55
Antofagasta;Taltal;2104;10;43902;210443902;0;0;0;0;0;0;0;0;OFF;41
La_Araucania;Temuco;9101;10;43902;910143902;0;0;0;0;0;0;0;0;OFF;55
Maule;Teno;7308;10;43902;730843902;0;0;0;0;0;0;0;0;OFF;32
La_Araucania;Teodoro_Schmidt;9117;10;43902;911743902;0;0;0;0;0;0;0;0;OFF;41
Atacama;Tierra_Amarilla;3103;10;43902;310343902;0;0;0;0;0;0;0;0;OFF;33
Metropolitana;Tiltil;13303;10;43902;1330343902;0;0;0;0;0;0;0;0;OFF;34
Magallanes;Timaukel;12303;10;43902;1230343902;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tirua;8207;10;43902;820743902;0;0;0;0;0;0;0;0;OFF;39
Antofagasta;Tocopilla;2301;10;43902;230143902;0;0;0;0;0;0;0;0;OFF;52
La_Araucania;Tolten;9118;10;43902;911843902;0;0;0;0;0;0;0;0;OFF;39
Biobio;Tome;8111;10;43902;811143902;0;0;0;0;0;0;0;0;OFF;52
Magallanes;Torres_del_Paine;12402;10;43902;1240243902;0;0;0;0;0;0;0;0;OFF;0
Aysen;Tortel;11303;10;43902;1130343902;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Traiguen;9210;10;43902;921043902;0;0;0;0;0;0;0;0;OFF;29
Nuble;Treguaco;16207;10;43902;1620743902;0;0;0;0;0;0;0;0;OFF;0
Biobio;Tucapel;8312;10;43902;831243902;0;0;0;0;0;0;0;0;OFF;23
Los_Rios;Valdivia;14101;10;43902;1410143902;0;0;0;0;0;0;0;0;OFF;55
Atacama;Vallenar;3301;10;43902;330143902;0;0;0;0;0;0;0;0;OFF;18
Valparaiso;Valparaiso;5101;10;43902;510143902;0;0;0;0;0;0;0;0;OFF;51
Maule;Vichuquen;7309;10;43902;730943902;0;0;0;0;0;0;0;0;OFF;0
La_Araucania;Victoria;9211;10;43902;921143902;0;0;0;0;0;0;0;0;OFF;44
Coquimbo;VicuNa;4106;10;43902;410643902;0;0;0;0;0;0;0;0;OFF;7
La_Araucania;Vilcun;9119;10;43902;911943902;0;0;0;0;0;0;0;0;OFF;44
Maule;Villa_Alegre;7407;10;43902;740743902;0;0;0;0;0;0;0;0;OFF;21
Valparaiso;Villa_Alemana;5804;10;43902;580443902;0;0;0;0;0;0;0;0;OFF;46
La_Araucania;Villarrica;9120;10;43902;912043902;0;0;0;0;0;0;0;0;OFF;41
Valparaiso;ViNa_del_Mar;5109;10;43902;510943902;0;0;0;0;0;0;0;0;OFF;55
Metropolitana;Vitacura;13132;10;43902;1313243902;6;12;0;12;0;0;9;0;ON;67
Maule;Yerbas_Buenas;7408;10;43902;740843902;0;0;0;0;0;0;0;0;OFF;22
Biobio;Yumbel;8313;10;43902;831343902;0;0;0;0;0;0;0;0;OFF;45
Nuble;Yungay;16109;10;43902;1610943902;0;0;0;0;0;0;0;0;OFF;43
Valparaiso;Zapallar;5405;10;43902;540543902;0;0;0;0;0;0;0;0;OFF;0
